tweetid,screen_name,date,lang,text,friends_count,followers_count
1222127269059137536,CarlosdelRio7,Tue Jan 28 12:00:21 +0000 2020,en,Excellent summary in ⁦@JWatch⁩ by ⁦@RMKGandhi⁩ of the 4 papers on the #2019nCoV thus far published in ⁦@NEJM⁩ &amp; ⁦@TheLancet⁩ Summary is open access.  https://t.co/2fwy5vRU02,GA,1569,56698
1296045306954514432,Surgeon_General,Wed Aug 19 11:24:15 +0000 2020,en,We all have a role to play in preventing the spread of #COVID19. #COVIDStopsWithMe https://t.co/9Twwxt6hPp,DC,187,1127184
1313898150978105344,ghn_news,Wed Oct 07 17:45:04 +0000 2020,en,18 people in @realDonaldTrump's White House and campaign orbit have tested positive for the #coronavirus since last Wednesday; according to the Axios Trumpworld coronavirus tracker.   https://t.co/m7oNkbPHoc,MD USA,2268,16655
1319838834583085056,michaelmina_lab,Sat Oct 24 03:11:14 +0000 2020,en,I’m glad tests are becoming more available... but not like this. Not for $130!!! 10x more than cost!  I’ll say it here; #COVID19 has become commoditized. Labs are making millions of $$$ bc people are desperate. This is not how public health should work  https://t.co/yurw4pTe47,MA,998,226426
1323321323301466112,rwang0,Mon Nov 02 17:49:24 +0000 2020,en,MyPOV: stocking up! #postpandemic #retail #winners   @Clorox expects sales growth due to Covid-19 to remain elevated compared with the prior year but to slow down in the back half of this fiscal year  https://t.co/w1v9KpGyuH via @WSJ,Silicon Valley | SF | FL 410+,103619,141983
1331419956915924992,KrutikaKuppalli,Wed Nov 25 02:10:28 +0000 2020,en,Clinical question:   What is the longest time people have seen patients with a positive #SARSCoV2 #PCR; have persistent pulmonary symptoms; radiographic findings c/w #COVID19 and how do they manage it?   What if there is no Ab response to #SARSCoV2 does that change things?,Global Citizen ,745,33492
1352251525255614464,laurahelmuth,Thu Jan 21 13:47:41 +0000 2021,en,Even a mild case of COVID can cause long-term neurological symptoms; including fatigue; memory problems; psychosis; mania or stutter. Here's what we know so far about SARS-CoV-2 and the brain. Please be careful out there. https://t.co/XOIHLtnN4S By @SutherlandPhD on @sciam,Washington DC,7507,52715
1359845074138517504,CarlosdelRio7,Thu Feb 11 12:41:45 +0000 2021,en,Yesterday during the @IAS_USA dialogue on HIV and #COVID19 @Armstrws mentioned an excellent recent paper by @RMKGandhi in #CID on why PWH may have worse COVID outcomes and the implications for #COVIDVaccination Here is the link to the paper https://t.co/LAv7tF9sen,GA,1569,56698
1255911019739660288,EricTopol,Thu Apr 30 17:24:55 +0000 2020,en,The latest thoughts on serology testing; immunity from #COVID19; and that there's no herd in sight https://t.co/gkrCnW7x9D @TheEconomist  https://t.co/mVgfJLDn4F by @nataliexdean and @cmyeaton @PostOpinions https://t.co/8gwt6htyoQ,CA,556,686677
1273583188758204416,NACCHOalerts,Thu Jun 18 11:47:48 +0000 2020,en,How likely are kids to get Covid-19? Scientists see a ‘huge puzzle’ without easy answers https://t.co/bdHOMc5WYb via @statnews,DC,3522,28576
1280983017880612864,KrutikaKuppalli,Wed Jul 08 21:52:05 +0000 2020,en,Worked my career in places and on problems most would be scared to tackle. Since January worked nonstop on #COVID19 to save lives &amp; make the country and world safer. I get threats and sent inappropriate messages like this-Is this how to treat our healthcare workforce? https://t.co/OvXGBz7PR1,Global Citizen ,745,33492
1323795611737493504,rwang0,Wed Nov 04 01:14:03 +0000 2020,en,MyPOV: i want to see the Coronavirus Case data overlayed by county and votes. #election2020 #ElectionDay,Silicon Valley | SF | FL 410+,103619,141983
1386299483873497088,KrutikaKuppalli,Sun Apr 25 12:42:07 +0000 2021,en,Curious what the Great Barrington Declaration/herd immunity crowd have to say watching what’s going on in #India with #COVID19.   They sure have been quiet.,Global Citizen ,745,33492
1252287887707721728,ScottGottliebMD,Mon Apr 20 17:27:53 +0000 2020,en,#COVID19 positivity rates globally. U.K. has one of the highest reported rates; with France close behind. Among developed nations; U.S. has high positivity rate at 20%. Positivity rates can be one albeit very crude measure if there's sufficient community based testing underway. https://t.co/LJPqTkPzpD,DC,1457,588757
1289618155170496512,CDCDirector,Sat Aug 01 17:45:02 +0000 2020,en,This year; preparing for hurricane season is a little more complicated. Give yourself more time to gather supplies; and if possible; include hand sanitizer and cloth face coverings in your Go Kits in case you need to evacuate. https://t.co/sQmsHaQoYl #COVID19 #Isaias https://t.co/mm4jByWWtZ,GA,487,373675
1291725742187745280,EricTopol,Fri Aug 07 13:19:50 +0000 2020,en,Our covid times :-) https://t.co/OipUfABDu9,CA,556,686677
1325156921133969408,CarlosdelRio7,Sat Nov 07 19:23:24 +0000 2020,en,About to start the @IDSAInfo @CDCgov clinician call where I will be joining @gregggonsalves to discuss herd immunity. There will also be a #COVID19 vaccine update given by Tom Shimabukuro &amp; Mary Hayney.  Hope you can join! https://t.co/gkANg66Ybz,GA,1569,56698
1333770794443317248,GovLarryHogan,Tue Dec 01 13:51:52 +0000 2020,en,Today at 4 p.m.; l will hold a press conference to provide updates on our response to the new surge of COVID-19.   Watch live here on Twitter; Facebook; or YouTube: https://t.co/G3LYuyDtSV https://t.co/CtEkG3x9ht,MD,704,255955
1240609297257639936,CarlosdelRio7,Thu Mar 19 12:01:20 +0000 2020,en,“What’s For Dinner?” The first #EmoryID seminar from #COVID19 “social distancing” is about to start via zoom. https://t.co/RC5TftWeMx,GA,1569,56698
1294415511833448448,CDCDirector,Fri Aug 14 23:28:01 +0000 2020,en,#WearAMask that covers your nose and mouth to help protect others and slow the spread of #COVID19. Learn how to wear your mask correctly. https://t.co/MFhjEQvIwV #DoYourPart https://t.co/2tmZoPmO43,GA,487,373675
1311651974920757248,DrLeanaWen,Thu Oct 01 12:59:34 +0000 2020,en,Largest contact tracing study by far from India (3 million+ people):   60% of #covid19 infections were from 8% of patients; vs  70% of infected people did not infect anyone else.   Also; they found high prevalence of spread among children.  https://t.co/5gljpwSaem,MD,5002,177524
1352326367963131904,ghn_news,Thu Jan 21 18:45:05 +0000 2021,en,Doctors say they help. So why are #COVID19 treatments—including monoclonal antibodies; antivirals; and corticosteroids—going unused?  https://t.co/zkEZrddVca,MD USA,2268,16655
1357502969479110656,PeterHotez,Fri Feb 05 01:35:03 +0000 2021,en,My @nytimes interview “We need to get to a situation pretty quickly where anybody who wakes up in the morning could get vaccinated by that afternoon;” Hotez said. “If we don’t get there; we’re going to lose. We’re going to be deluged with these variants.” https://t.co/I9hJpg0zjU,Houston TX,7216,334781
1376902912908091392,CarlosdelRio7,Tue Mar 30 14:23:30 +0000 2021,en,Initial report of ⬇️ SARS-CoV-2 viral load after inoculation with the BNT162b2 vaccine ⁦@NatureMedicine⁩ Another exciting study showing vaccination ⬇️ viral load 12–37 d after the first dose of vaccine suggesting ⬇️ infectiousness &amp; transmission.  https://t.co/MwM5Q0nF1A,GA,1569,56698
1229431312873918464,devisridhar,Mon Feb 17 15:44:01 +0000 2020,en,From the daily #COVID19 media briefing by @DrTedros at @WHO: All future scenarios still on the table.  What we've learned from China: &gt;80% mild symptoms 14% pneumonia/breathing issues 5% serious disease --&gt; respiratory failure; septic shock &amp; multi-organ failure.,Miami,519,318826
1307394556594327552,EricTopol,Sat Sep 19 19:02:07 +0000 2020,en,Tragically; Americans have turned out to be among the best hosts on the planet. Over 200;000 have died. @DavidQuammen on the pandemic from #SARSCoV2's perspective https://t.co/qpjnjlq8xa @nytopinion  But: "Will we ever get past the travails of this #COVID19 emergency?" Yes.,CA,556,686677
1309338567202791424,luckytran,Fri Sep 25 03:46:55 +0000 2020,en,Reminder: The pandemic isn’t over just because you are over it  https://t.co/HWrGGBBXdD,New York City and Australia,3937,56156
1327453598490521600,brianstelter,Sat Nov 14 03:29:35 +0000 2020,en,"Of the many failures of the outgoing admin's handling of COVID-19; the most destructive has been its failure to communicate honestly and directly from the start;" @DrTomFrieden writes https://t.co/apZq2q98qS,New York City,7494,787192
1341356959321247744,MoNscience,Tue Dec 22 12:16:34 +0000 2020,en,COVID-19 is a carousel   “Incoming Montana Gov. Greg Gianforte signaled he won’t continue a statewide mask mandate in place since July; though he said he plans to wear a mask himself and get vaccinated against COVID-19.” ✍️: @mattvolz  https://t.co/l5L2phtSmW,,4467,13549
1341395356026867712,EricTopol,Tue Dec 22 14:49:09 +0000 2020,en,Hunting down the culprit for the very rare allergic reactions to the @Pfizer @BioNTech_Group vaccine.  ? polyethylene glycol ?lipid nanoparticles https://t.co/h2OEgTpo0b @JoelAchenbach   https://t.co/7NdrriKcPs @Jopdevrieze @ScienceMagazine https://t.co/xhvfnZCVPA,CA,556,686677
1364691417575030784,rwang0,Wed Feb 24 21:39:23 +0000 2021,en,MyPOV: Using Technology to Reimagine Work Post Covid-19 https://t.co/LuELdULu0v @Datamation @JamesMaguire @dhinchcliffe @constellationr,Silicon Valley | SF | FL 410+,103619,141983
1224884454310793216,ScottGottliebMD,Wed Feb 05 02:36:25 +0000 2020,en,The latest numbers; just released; on the #coronavirus toll in China continues to reveal a grim and worsening epidemic. The total number of cases are 24;324; up more than 3;900 from yesterday. Total deaths now at 490; up another 65 since yesterday.,DC,1457,588757
1304440838068600832,ghn_news,Fri Sep 11 15:25:05 +0000 2020,en,New details on the suspected adverse reaction that spurred AstraZeneca to pause its #COVID19 vaccine trial. The volunteer is believed to have a rare but serious spinal inflammatory disorder called transverse myelitis.  https://t.co/VqucGnJhtX,MD USA,2268,16655
1310770171867525120,HelenBranswell,Tue Sep 29 02:35:36 +0000 2020,en,Fascinating to read the Dr. Birx was involved in the WH effort to pressure @CDCgov to downplay risks of reopening schools.  A long time public health leader....  https://t.co/qGrNXlWgo6 https://t.co/P6vZ4ky2NZ,MA,2079,225275
1346908539424395264,mlipsitch,Wed Jan 06 19:56:34 +0000 2021,en,US is years behind UK due to prolonged neglect of genomic surveillance and much else in public health.  Trump didn't help but the gap started long before he took office. Not that it's a competition; but UK shows what excellence is; and we're not. https://t.co/LpueynJhuO,MA,1700,230445
1348414292173991936,DrLeanaWen,Sun Jan 10 23:39:54 +0000 2021,en,Joining @AnaCabrera @CNNnewsroom: The violent mobs at the U.S. Capitol this week could have seeded not just one but multiple #covid19 superspreader events. All those involved should quarantine &amp; get tested (including lawmakers who were in close quarters with others).,MD,5002,177524
1348611636182048768,devisridhar,Mon Jan 11 12:44:04 +0000 2021,en,Completely support current lockdown. We must protect NHS; stop people getting ill &amp; dying &amp; help exhausted health workers. But; totally get people's frustration after almost a year of this. When other countries are largely normal within their borders; why do we accept this path?,Miami,519,318826
1386538000356544512,rwang0,Mon Apr 26 04:29:54 +0000 2021,en,MyPOV: The pandemic has changed air travel; @qatarairways going on the offense for marketshare  When Covid-19 hobbled global travel; Qatar added destinations; hired extra staff and kept flying quiet routes to win market share from rival Emirates  https://t.co/06WWd2SEoD via @WSJ,Silicon Valley | SF | FL 410+,103619,141983
1397576198788718592,michaelmina_lab,Wed May 26 15:31:46 +0000 2021,en,To maximize vaccines to halt #COVID19 - look to immunity 🧵   When someone gets their first dose - they should be offered to take a fingerprick blood sample at same time  That should be tested for SARS-CoV-2 antibodies  If positive; then don’t come back for a second dose.  1/,MA,998,226426
1231907631507345408,HelenBranswell,Mon Feb 24 11:44:01 +0000 2020,en,Not sure why the card says 4th — story says Italy has reported a 5th #Covid19 death.  https://t.co/ducSxpMYWU,MA,2079,225275
1320732166242918400,ScottGottliebMD,Mon Oct 26 14:21:01 +0000 2020,en,My @WSJ Op Ed: It's time we pursue a national mask mandate. We're dangerously behind the curve in confronting rising Covid spread across the U.S. We need to maximize steps that are less intrusive now; so we can minimize those that are more disruptive later https://t.co/wVnRuuEB6T,DC,1457,588757
1280220831142932480,DrJaimeFriedman,Mon Jul 06 19:23:26 +0000 2020,en,Just a reminder that plague still exists and never fully disappeared. It doesn’t spread like Covid so relax. Just stay away from prairie dogs. https://t.co/3HGpFtW93I,Land of the Kumeyaay ,5261,15988
1357010541793869824,rwang0,Wed Feb 03 16:58:19 +0000 2021,en,MypOv: Pandemic cloud migration push to have lasting impact. @TechTarget @chriskanaracus @holgermu @constellationr  https://t.co/MTYVmu9bK9   #CIO #CTO #cloud,Silicon Valley | SF | FL 410+,103619,141983
1360343145683312640,NACCHOalerts,Fri Feb 12 21:40:54 +0000 2021,en,Register today for @CDCgov's virtual National Forum on COVID-19 Vaccine. NACCHO encourages local health departments to attend; as the Forum will also feature how local health departments have implemented effective and equitable vaccination efforts. https://t.co/jnL86GSYbp,DC,3522,28576
1378711369575505920,NACCHOalerts,Sun Apr 04 14:09:40 +0000 2021,en,'You Can’t Follow CDC Guidelines': What Schools Really Look Like During COVID-19 https://t.co/CiqPgrUqFz,DC,3522,28576
1379774837082718208,NACCHOalerts,Wed Apr 07 12:35:30 +0000 2021,en,Health Officials Split on Rapid Covid Tests as Admission Tickets https://t.co/yldijQhIbt via @routefifty,DC,3522,28576
1402272093731962880,CarlosdelRio7,Tue Jun 08 14:31:34 +0000 2021,en,Decreases in COVID-19 Cases; Emergency Department Visits; ... https://t.co/1o6ACwnBni via @CDCgov COVID-19 incidence; emergency department visits; hospital admissions; and deaths among adults aged ≥ 65 declined as a result of ⬆️⬆️ vaccination.,GA,1569,56698
1234685951927959552,brianstelter,Tue Mar 03 03:44:04 +0000 2020,en,Michael Bloomberg on @cnntonight talking about how Bloomberg LP is adapting to the outbreak: "We have a lot of people working from home. An enormous percentage of our company is; right now; working from home every single day...",New York City,7494,787192
